date_published,title,authors,summary,url,category
2018-05-02 13:06:58+00:00,COBRAS-TS: A new approach to Semi-Supervised Clustering of Time Series,"['Toon Van Craenendonck', 'Wannes Meert', 'Sebastijan Dumancic', 'Hendrik Blockeel']","Clustering is ubiquitous in data analysis, including analysis of time series.
It is inherently subjective: different users may prefer different clusterings
for a particular dataset. Semi-supervised clustering addresses this by allowing
the user to provide examples of instances that should (not) be in the same
cluster. This paper studies semi-supervised clustering in the context of time
series. We show that COBRAS, a state-of-the-art semi-supervised clustering
method, can be adapted to this setting. We refer to this approach as COBRAS-TS.
An extensive experimental evaluation supports the following claims: (1)
COBRAS-TS far outperforms the current state of the art in semi-supervised
clustering for time series, and thus presents a new baseline for the field; (2)
COBRAS-TS can identify clusters with separated components; (3) COBRAS-TS can
identify clusters that are characterized by small local patterns; (4) a small
amount of semi-supervision can greatly improve clustering quality for time
series; (5) the choice of the clustering algorithm matters (contrary to earlier
claims in the literature).",http://arxiv.org/pdf/1805.00779v1,stat.ML
2018-04-29 14:55:46+00:00,Statistical inference for heavy tailed series with extremal independence,"['Clemonell Bilayi-Biakana', 'Rafal Kulik', 'Philippe Soulier']","We consider stationary time series $\{X_j, j \in Z\} whose finite dimensional
distributions are regularly varying with extremal independence. We assume that
for each $h \geq 1$, conditionally on $X_0$ to exceed a threshold tending to
infinity, the conditional distribution of $X_h$ suitably normalized converges
weakly to a non degenerate distribution. We consider in this paper the
estimation of the normalization and of the limiting distribution.",http://arxiv.org/pdf/1804.10948v1,math.ST
2018-04-26 02:57:00+00:00,New HSIC-based tests for independence between two stationary multivariate time series,"['Guochang Wang', 'Wai Keung Li', 'Ke Zhu']","This paper proposes some novel one-sided omnibus tests for independence
between two multivariate stationary time series. These new tests apply the
Hilbert-Schmidt independence criterion (HSIC) to test the independence between
the innovations of both time series. Under regular conditions, the limiting
null distributions of our HSIC-based tests are established. Next, our
HSIC-based tests are shown to be consistent. Moreover, a residual bootstrap
method is used to obtain the critical values for our HSIC-based tests, and its
validity is justified. Compared with the existing cross-correlation-based tests
for linear dependence, our tests examine the general (including both linear and
non-linear) dependence to give investigators more complete information on the
causal relationship between two multivariate time series. The merits of our
tests are illustrated by some simulation results and a real example.",http://arxiv.org/pdf/1804.09866v1,stat.ME
2018-04-23 16:56:25+00:00,Spatio-Temporal Neural Networks for Space-Time Series Forecasting and Relations Discovery,"['Ali Ziat', 'Edouard Delasalles', 'Ludovic Denoyer', 'Patrick Gallinari']","We introduce a dynamical spatio-temporal model formalized as a recurrent
neural network for forecasting time series of spatial processes, i.e. series of
observations sharing temporal and spatial dependencies. The model learns these
dependencies through a structured latent dynamical component, while a decoder
predicts the observations from the latent representations. We consider several
variants of this model, corresponding to different prior hypothesis about the
spatial relations between the series. The model is evaluated and compared to
state-of-the-art baselines, on a variety of forecasting problems representative
of different application areas: epidemiology, geo-spatial statistics and
car-traffic prediction. Besides these evaluations, we also describe experiments
showing the ability of this approach to extract relevant spatial relations.",http://arxiv.org/pdf/1804.08562v1,cs.LG
2018-04-17 16:24:14+00:00,High Dimensional Time Series Generators,"['Jörg P. Bachmann', 'Johann-Christoph Freytag']","Multidimensional time series are sequences of real valued vectors. They occur
in different areas, for example handwritten characters, GPS tracking, and
gestures of modern virtual reality motion controllers. Within these areas, a
common task is to search for similar time series. Dynamic Time Warping (DTW) is
a common distance function to compare two time series. The Edit Distance with
Real Penalty (ERP) and the Dog Keeper Distance (DK) are two more distance
functions on time series. Their behaviour has been analyzed on 1-dimensional
time series. However, it is not easy to evaluate their behaviour in relation to
growing dimensionality. For this reason we propose two new data synthesizers
generating multidimensional time series. The first synthesizer extends the well
known cylinder-bell-funnel (CBF) dataset to multidimensional time series. Here,
each time series has an arbitrary type (cylinder, bell, or funnel) in each
dimension, thus for $d$-dimensional time series there are $3^{d}$ different
classes. The second synthesizer (RAM) creates time series with ideas adapted
from Brownian motions which is a common model of movement in physics. Finally,
we evaluate the applicability of a 1-nearest neighbor classifier using DTW on
datasets generated by our synthesizers.",http://arxiv.org/pdf/1804.06352v3,cs.LG
2018-04-12 03:33:27+00:00,Model identification for ARMA time series through convolutional neural networks,"['Wai Hoh Tang', 'Adrian Röllin']","In this paper, we use convolutional neural networks to address the problem of
model identification for autoregressive moving average time series models. We
compare the performance of several neural network architectures, trained on
simulated time series, with likelihood based methods, in particular the Akaike
and Bayesian information criteria. We find that our neural networks can
significantly outperform these likelihood based methods in terms of accuracy
and, by orders of magnitude, in terms of speed.",http://arxiv.org/pdf/1804.04299v2,stat.ME
2018-04-11 10:21:22+00:00,Structural causal models for macro-variables in time-series,"['Dominik Janzing', 'Paul Rubenstein', 'Bernhard Schölkopf']","We consider a bivariate time series $(X_t,Y_t)$ that is given by a simple
linear autoregressive model. Assuming that the equations describing each
variable as a linear combination of past values are considered structural
equations, there is a clear meaning of how intervening on one particular $X_t$
influences $Y_{t'}$ at later times $t'>t$. In the present work, we describe
conditions under which one can define a causal model between variables that are
coarse-grained in time, thus admitting statements like `setting $X$ to $x$
changes $Y$ in a certain way' without referring to specific time instances. We
show that particularly simple statements follow in the frequency domain, thus
providing meaning to interventions on frequencies.",http://arxiv.org/pdf/1804.03911v1,math.ST
2018-04-04 14:38:16+00:00,Model assessment for time series dynamics using copula spectral densities: a graphical tool,"['Stefan Birr', 'Tobias Kley', 'Stanislav Volgushev']","Finding parametric models that accurately describe the dependence structure
of observed data is a central task in the analysis of time series. Classical
frequency domain methods provide a popular set of tools for fitting and
diagnostics of time series models, but their applicability is seriously
impacted by the limitations of covariances as a measure of dependence.
Motivated by recent developments of frequency domain methods that are based on
copulas instead of covariances, we propose a novel graphical tool that allows
to access the quality of time series models for describing dependencies that go
beyond linearity. We provide a thorough theoretical justification of our
approach and show in simulations that it can successfully distinguish between
subtle differences of time series dynamics, including non-linear dynamics which
result from GARCH and EGARCH models. We also demonstrate the utility of the
proposed tools through an application to modeling returns of the S&P 500 stock
market index.",http://arxiv.org/pdf/1804.01440v2,stat.ME
2018-03-26 16:36:37+00:00,MOrdReD: Memory-based Ordinal Regression Deep Neural Networks for Time Series Forecasting,"['Bernardo Pérez Orozco', 'Gabriele Abbati', 'Stephen Roberts']","Time series forecasting is ubiquitous in the modern world. Applications range
from health care to astronomy, and include climate modelling, financial trading
and monitoring of critical engineering equipment. To offer value over this
range of activities, models must not only provide accurate forecasts, but also
quantify and adjust their uncertainty over time. In this work, we directly
tackle this task with a novel, fully end-to-end deep learning method for time
series forecasting. By recasting time series forecasting as an ordinal
regression task, we develop a principled methodology to assess long-term
predictive uncertainty and describe rich multimodal, non-Gaussian behaviour,
which arises regularly in applied settings.
  Notably, our framework is a wholly general-purpose approach that requires
little to no user intervention to be used. We showcase this key feature in a
large-scale benchmark test with 45 datasets drawn from both, a wide range of
real-world application domains, as well as a comprehensive list of synthetic
maps. This wide comparison encompasses state-of-the-art methods in both the
Machine Learning and Statistics modelling literature, such as the Gaussian
Process. We find that our approach does not only provide excellent predictive
forecasts, shadowing true future values, but also allows us to infer valuable
information, such as the predictive distribution of the occurrence of critical
events of interest, accurately and reliably even over long time horizons.",http://arxiv.org/pdf/1803.09704v4,stat.ML
2018-03-26 10:40:29+00:00,A general white noise test based on kernel lag-window estimates of the spectral density operator,"['Vaidotas Characiejus', 'Gregory Rice']","We propose a general white noise test for functional time series based on
estimating a distance between the spectral density operator of a weakly
stationary time series and the constant spectral density operator of an
uncorrelated time series. The estimator that we propose is based on a kernel
lag-window type estimator of the spectral density operator. When the observed
time series is a strong white noise in a real separable Hilbert space, we show
that the asymptotic distribution of the test statistic is standard normal, and
we further show that the test statistic diverges for general serially
correlated time series. These results recover as special cases those of Hong
(1996) and Horv\'ath et al. (2013). In order to implement the test, we propose
and study a number of kernel and bandwidth choices, including a new data
adaptive bandwidth, as well as data adaptive power transformations of the test
statistic that improve the normal approximation in finite samples. A simulation
study demonstrated that the proposed method has good size and improved power
when compared to other methods available in the literature, while also offering
a light computational burden.",http://arxiv.org/pdf/1803.09501v2,math.ST
2018-03-21 20:30:34+00:00,Seglearn: A Python Package for Learning Sequences and Time Series,"['David M. Burns', 'Cari M. Whyne']","Seglearn is an open-source python package for machine learning time series or
sequences using a sliding window segmentation approach. The implementation
provides a flexible pipeline for tackling classification, regression, and
forecasting problems with multivariate sequence and contextual data. This
package is compatible with scikit-learn and is listed under scikit-learn
Related Projects. The package depends on numpy, scipy, and scikit-learn.
Seglearn is distributed under the BSD 3-Clause License. Documentation includes
a detailed API description, user guide, and examples. Unit tests provide a high
degree of code coverage.",http://arxiv.org/pdf/1803.08118v3,stat.ML
2018-03-21 12:20:43+00:00,An Unsupervised Multivariate Time Series Kernel Approach for Identifying Patients with Surgical Site Infection from Blood Samples,"['Karl Øyvind Mikalsen', 'Cristina Soguero-Ruiz', 'Filippo Maria Bianchi', 'Arthur Revhaug', 'Robert Jenssen']","A large fraction of the electronic health records consists of clinical
measurements collected over time, such as blood tests, which provide important
information about the health status of a patient. These sequences of clinical
measurements are naturally represented as time series, characterized by
multiple variables and the presence of missing data, which complicate analysis.
In this work, we propose a surgical site infection detection framework for
patients undergoing colorectal cancer surgery that is completely unsupervised,
hence alleviating the problem of getting access to labelled training data. The
framework is based on powerful kernels for multivariate time series that
account for missing data when computing similarities. Our approach show
superior performance compared to baselines that have to resort to imputation
techniques and performs comparable to a supervised classification baseline.",http://arxiv.org/pdf/1803.07879v1,stat.ML
2018-03-16 20:01:48+00:00,Forecasting Economics and Financial Time Series: ARIMA vs. LSTM,"['Sima Siami-Namini', 'Akbar Siami Namin']","Forecasting time series data is an important subject in economics, business,
and finance. Traditionally, there are several techniques to effectively
forecast the next lag of time series data such as univariate Autoregressive
(AR), univariate Moving Average (MA), Simple Exponential Smoothing (SES), and
more notably Autoregressive Integrated Moving Average (ARIMA) with its many
variations. In particular, ARIMA model has demonstrated its outperformance in
precision and accuracy of predicting the next lags of time series. With the
recent advancement in computational power of computers and more importantly
developing more advanced machine learning algorithms and approaches such as
deep learning, new algorithms are developed to forecast time series data. The
research question investigated in this article is that whether and how the
newly developed deep learning-based algorithms for forecasting time series
data, such as ""Long Short-Term Memory (LSTM)"", are superior to the traditional
algorithms. The empirical studies conducted and reported in this article show
that deep learning-based algorithms such as LSTM outperform traditional-based
algorithms such as ARIMA model. More specifically, the average reduction in
error rates obtained by LSTM is between 84 - 87 percent when compared to ARIMA
indicating the superiority of LSTM to ARIMA. Furthermore, it was noticed that
the number of training times, known as ""epoch"" in deep learning, has no effect
on the performance of the trained forecast model and it exhibits a truly random
behavior.",http://arxiv.org/pdf/1803.06386v1,cs.LG
2018-03-15 17:03:04+00:00,Capturing Structure Implicitly from Time-Series having Limited Data,"['Daniel Emaasit', 'Matthew Johnson']","Scientific fields such as insider-threat detection and highway-safety
planning often lack sufficient amounts of time-series data to estimate
statistical models for the purpose of scientific discovery. Moreover, the
available limited data are quite noisy. This presents a major challenge when
estimating time-series models that are robust to overfitting and have
well-calibrated uncertainty estimates. Most of the current literature in these
fields involve visualizing the time-series for noticeable structure and hard
coding them into pre-specified parametric functions. This approach is
associated with two limitations. First, given that such trends may not be
easily noticeable in small data, it is difficult to explicitly incorporate
expressive structure into the models during formulation. Second, it is
difficult to know $\textit{a priori}$ the most appropriate functional form to
use. To address these limitations, a nonparametric Bayesian approach was
proposed to implicitly capture hidden structure from time series having limited
data. The proposed model, a Gaussian process with a spectral mixture kernel,
precludes the need to pre-specify a functional form and hard code trends, is
robust to overfitting and has well-calibrated uncertainty estimates.",http://arxiv.org/pdf/1803.05867v1,stat.ML
2018-03-15 15:37:40+00:00,Theory and Algorithms for Forecasting Time Series,"['Vitaly Kuznetsov', 'Mehryar Mohri']","We present data-dependent learning bounds for the general scenario of
non-stationary non-mixing stochastic processes. Our learning guarantees are
expressed in terms of a data-dependent measure of sequential complexity and a
discrepancy measure that can be estimated from data under some mild
assumptions. We also also provide novel analysis of stable time series
forecasting algorithm using this new notion of discrepancy that we introduce.
We use our learning bounds to devise new algorithms for non-stationary time
series forecasting for which we report some preliminary experimental results.",http://arxiv.org/pdf/1803.05814v1,cs.LG
2018-03-14 17:39:11+00:00,Generalised Structural CNNs (SCNNs) for time series data with arbitrary graph topology,"['Thomas Teh', 'Chaiyawan Auepanwiriyakul', 'John Alexander Harston', 'A. Aldo Faisal']","Deep Learning methods, specifically convolutional neural networks (CNNs),
have seen a lot of success in the domain of image-based data, where the data
offers a clearly structured topology in the regular lattice of pixels. This
4-neighbourhood topological simplicity makes the application of convolutional
masks straightforward for time series data, such as video applications, but
many high-dimensional time series data are not organised in regular lattices,
and instead values may have adjacency relationships with non-trivial
topologies, such as small-world networks or trees. In our application case,
human kinematics, it is currently unclear how to generalise convolutional
kernels in a principled manner. Therefore we define and implement here a
framework for general graph-structured CNNs for time series analysis. Our
algorithm automatically builds convolutional layers using the specified
adjacency matrix of the data dimensions and convolutional masks that scale with
the hop distance. In the limit of a lattice-topology our method produces the
well-known image convolutional masks. We test our method first on synthetic
data of arbitrarily-connected graphs and human hand motion capture data, where
the hand is represented by a tree capturing the mechanical dependencies of the
joints. We are able to demonstrate, amongst other things, that inclusion of the
graph structure of the data dimensions improves model prediction significantly,
when compared against a benchmark CNN model with only time convolution layers.",http://arxiv.org/pdf/1803.05419v2,stat.ML
2018-03-11 20:59:35+00:00,Sales forecasting using WaveNet within the framework of the Kaggle competition,"['Glib Kechyn', 'Lucius Yu', 'Yangguang Zang', 'Svyatoslav Kechyn']","We took part in the Corporacion Favorita Grocery Sales Forecasting
competition hosted on Kaggle and achieved the 2nd place. In this abstract
paper, we present an overall analysis and solution to the underlying
machine-learning problem based on time series data, where major challenges are
identified and corresponding preliminary methods are proposed. Our approach is
based on the adaptation of dilated convolutional neural network for time series
forecasting. By applying this technique iteratively to batches of n examples, a
big amount of time series data can be eventually processed with a decent speed
and accuracy. We hope this paper could serve, to some extent, as a review and
guideline of the time series forecasting benchmark, inspiring further attempts
and researches.",http://arxiv.org/pdf/1803.04037v1,cs.LG
2018-03-11 07:46:24+00:00,Detecting Nonlinear Causality in Multivariate Time Series with Sparse Additive Models,"['Yingxiang Yang', 'Adams Wei Yu', 'Zhaoran Wang', 'Tuo Zhao']","We propose a nonparametric method for detecting nonlinear causal relationship
within a set of multidimensional discrete time series, by using sparse additive
models (SpAMs). We show that, when the input to the SpAM is a $\beta$-mixing
time series, the model can be fitted by first approximating each unknown
function with a linear combination of a set of B-spline bases, and then solving
a group-lasso-type optimization problem with nonconvex regularization.
Theoretically, we characterize the oracle statistical properties of the
proposed sparse estimator in function estimation and model selection.
Numerically, we propose an efficient pathwise iterative shrinkage thresholding
algorithm (PISTA), which tames the nonconvexity and guarantees linear
convergence towards the desired sparse estimator with high probability.",http://arxiv.org/pdf/1803.03919v2,stat.ML
2018-03-11 06:56:29+00:00,Deep reinforcement learning for time series: playing idealized trading games,['Xiang Gao'],"Deep Q-learning is investigated as an end-to-end solution to estimate the
optimal strategies for acting on time series input. Experiments are conducted
on two idealized trading games. 1) Univariate: the only input is a wave-like
price time series, and 2) Bivariate: the input includes a random stepwise price
time series and a noisy signal time series, which is positively correlated with
future price changes. The Univariate game tests whether the agent can capture
the underlying dynamics, and the Bivariate game tests whether the agent can
utilize the hidden relation among the inputs. Stacked Gated Recurrent Unit
(GRU), Long Short-Term Memory (LSTM) units, Convolutional Neural Network (CNN),
and multi-layer perceptron (MLP) are used to model Q values. For both games,
all agents successfully find a profitable strategy. The GRU-based agents show
best overall performance in the Univariate game, while the MLP-based agents
outperform others in the Bivariate game.",http://arxiv.org/pdf/1803.03916v1,cs.LG
2018-03-08 21:49:38+00:00,Precision and Recall for Time Series,"['Nesime Tatbul', 'Tae Jun Lee', 'Stan Zdonik', 'Mejbah Alam', 'Justin Gottschlich']","Classical anomaly detection is principally concerned with point-based
anomalies, those anomalies that occur at a single point in time. Yet, many
real-world anomalies are range-based, meaning they occur over a period of time.
Motivated by this observation, we present a new mathematical model to evaluate
the accuracy of time series classification algorithms. Our model expands the
well-known Precision and Recall metrics to measure ranges, while simultaneously
enabling customization support for domain-specific preferences.",http://arxiv.org/pdf/1803.03639v3,cs.LG
2018-03-06 17:38:03+00:00,Dimensionality Reduction for Stationary Time Series via Stochastic Nonconvex Optimization,"['Minshuo Chen', 'Lin Yang', 'Mengdi Wang', 'Tuo Zhao']","Stochastic optimization naturally arises in machine learning. Efficient
algorithms with provable guarantees, however, are still largely missing, when
the objective function is nonconvex and the data points are dependent. This
paper studies this fundamental challenge through a streaming PCA problem for
stationary time series data. Specifically, our goal is to estimate the
principle component of time series data with respect to the covariance matrix
of the stationary distribution. Computationally, we propose a variant of Oja's
algorithm combined with downsampling to control the bias of the stochastic
gradient caused by the data dependency. Theoretically, we quantify the
uncertainty of our proposed stochastic algorithm based on diffusion
approximations. This allows us to prove the asymptotic rate of convergence and
further implies near optimal asymptotic sample complexity. Numerical
experiments are provided to support our analysis.",http://arxiv.org/pdf/1803.02312v4,cs.LG
2018-03-04 14:55:33+00:00,SAFE: Spectral Evolution Analysis Feature Extraction for Non-Stationary Time Series Prediction,"['Arief Koesdwiady', 'Fakhri Karray']","This paper presents a practical approach for detecting non-stationarity in
time series prediction. This method is called SAFE and works by monitoring the
evolution of the spectral contents of time series through a distance function.
This method is designed to work in combination with state-of-the-art machine
learning methods in real time by informing the online predictors to perform
necessary adaptation when a non-stationarity presents. We also propose an
algorithm to proportionally include some past data in the adaption process to
overcome the Catastrophic Forgetting problem. To validate our hypothesis and
test the effectiveness of our approach, we present comprehensive experiments in
different elements of the approach involving artificial and real-world
datasets. The experiments show that the proposed method is able to
significantly save computational resources in term of processor or GPU cycles
while maintaining high prediction performances.",http://arxiv.org/pdf/1803.01364v2,cs.LG
2018-03-03 15:46:18+00:00,Estimation and inference for precision matrices of non-stationary time series,"['Xiucai Ding', 'Zhou Zhou']","In this paper, we consider the estimation and inference of precision matrices
of a rich class of locally stationary and nonlinear time series assuming that
only one realization of the time series is observed. Using a Cholesky
decomposition technique, we show that the precision matrices can be directly
estimated via a series of least squares linear regressions with smoothly
time-varying coefficients. The method of sieves is utilized for the estimation
and is shown to be efficient and optimally adaptive in terms of estimation
accuracy and computational complexity. We establish an asymptotic theory for a
class of ${\cal L}^2$ tests based on the nonparametric sieve estimators. The
latter are used for testing whether the precision matrices are diagonal or
banded. A high dimensional Gaussian approximation result is established for a
wide class of quadratic form of non-stationary and nonlinear processes, which
is of interest by itself.",http://arxiv.org/pdf/1803.01188v4,math.ST
2018-02-27 02:24:06+00:00,A High GOPs/Slice Time Series Classifier for Portable and Embedded Biomedical Applications,"['Hamid Soleimani', 'Aliasghar', 'Makhlooghpour', 'Wilten Nicola', 'Claudia Clopath', 'Emmanuel. M. Drakakis']","Nowadays a diverse range of physiological data can be captured continuously
for various applications in particular wellbeing and healthcare. Such data
require efficient methods for classification and analysis. Deep learning
algorithms have shown remarkable potential regarding such analyses, however,
the use of these algorithms on low-power wearable devices is challenged by
resource constraints such as area and power consumption. Most of the available
on-chip deep learning processors contain complex and dense hardware
architectures in order to achieve the highest possible throughput. Such a trend
in hardware design may not be efficient in applications where on-node
computation is required and the focus is more on the area and power efficiency
as in the case of portable and embedded biomedical devices. This paper presents
an efficient time-series classifier capable of automatically detecting
effective features and classifying the input signals in real-time. In the
proposed classifier, throughput is traded off with hardware complexity and cost
using resource sharing techniques. A Convolutional Neural Network (CNN) is
employed to extract input features and then a Long-Short-Term-Memory (LSTM)
architecture with ternary weight precision classifies the input signals
according to the extracted features. Hardware implementation on a Xilinx FPGA
confirm that the proposed hardware can accurately classify multiple complex
biomedical time series data with low area and power consumption and outperform
all previously presented state-of-the-art records. Most notably, our classifier
reaches 1.3$\times$ higher GOPs/Slice than similar state of the art FPGA-based
accelerators.",http://arxiv.org/pdf/1802.10458v2,cs.LG
2018-02-26 20:15:16+00:00,A partial correlation vine based approach for modeling and forecasting multivariate volatility time-series,"['Nicole Barthel', 'Claudia Czado', 'Yarema Okhrin']","A novel approach for dynamic modeling and forecasting of realized covariance
matrices is proposed. Realized variances and realized correlation matrices are
jointly estimated. The one-to-one relationship between a positive definite
correlation matrix and its associated set of partial correlations corresponding
to any vine specification is used for data transformation. The model components
therefore are realized variances as well as realized standard and partial
correlations corresponding to a daily log-return series. As such, they have a
clear practical interpretation. A method to select a regular vine structure,
which allows for parsimonious time-series and dependence modeling of the model
components, is introduced. Being algebraically independent the latter do not
underlie any algebraic constraint. The proposed model approach is outlined in
detail and motivated along with a real data example on six highly liquid
stocks. The forecasting performance is evaluated both with respect to
statistical precision and in the context of portfolio optimization. Comparisons
with Cholesky decomposition based benchmark models support the excellent
prediction ability of the proposed model approach.",http://arxiv.org/pdf/1802.09585v2,stat.ME
2018-02-26 00:52:54+00:00,Partial Distance Correlation Screening for High Dimensional Time Series,"['Kashif Yousuf', 'Yang Feng']","High dimensional time series datasets are becoming increasingly common in
various fields such as economics, finance, meteorology, and neuroscience. Given
this ubiquity of time series data, it is surprising that very few works on
variable screening discuss the time series setting, and even fewer works have
developed methods which utilize the unique features of time series data. This
paper introduces several model free screening methods based on the partial
distance correlation and developed specifically to deal with time dependent
data. Methods are developed both for univariate models, such as nonlinear
autoregressive models with exogenous predictors (NARX), and multivariate models
such as linear or nonlinear VAR models. Sure screening properties are proved
for our methods, which depend on the moment conditions, and the strength of
dependence in the response and covariate processes, amongst other factors.
Dependence is quantified by functional dependence measures (Wu [Proc. Natl.
Acad. Sci. USA 102 (2005) 14150-14154]) and $\beta$-mixing coefficients, and
the results rely on the use of Nagaev and Rosenthal type inequalities for
dependent random variables. Finite sample performance of our methods is shown
through extensive simulation studies, and we include an application to
macroeconomic forecasting.",http://arxiv.org/pdf/1802.09116v3,stat.ME
2018-02-25 19:06:06+00:00,Model Agnostic Time Series Analysis via Matrix Estimation,"['Anish Agarwal', 'Muhammad Jehangir Amjad', 'Devavrat Shah', 'Dennis Shen']","We propose an algorithm to impute and forecast a time series by transforming
the observed time series into a matrix, utilizing matrix estimation to recover
missing values and de-noise observed entries, and performing linear regression
to make predictions. At the core of our analysis is a representation result,
which states that for a large model class, the transformed time series matrix
is (approximately) low-rank. In effect, this generalizes the widely used
Singular Spectrum Analysis (SSA) in time series literature, and allows us to
establish a rigorous link between time series analysis and matrix estimation.
The key to establishing this link is constructing a Page matrix with
non-overlapping entries rather than a Hankel matrix as is commonly done in the
literature (e.g., SSA). This particular matrix structure allows us to provide
finite sample analysis for imputation and prediction, and prove the asymptotic
consistency of our method. Another salient feature of our algorithm is that it
is model agnostic with respect to both the underlying time dynamics and the
noise distribution in the observations. The noise agnostic property of our
approach allows us to recover the latent states when only given access to noisy
and partial observations a la a Hidden Markov Model; e.g., recovering the
time-varying parameter of a Poisson process without knowing that the underlying
process is Poisson. Furthermore, since our forecasting algorithm requires
regression with noisy features, our approach suggests a matrix estimation based
method - coupled with a novel, non-standard matrix estimation error metric - to
solve the error-in-variable regression problem, which could be of interest in
its own right. Through synthetic and real-world datasets, we demonstrate that
our algorithm outperforms standard software packages (including R libraries) in
the presence of missing data as well as high levels of noise.",http://arxiv.org/pdf/1802.09064v6,cs.LG
2018-02-24 22:49:29+00:00,Time Series Learning using Monotonic Logical Properties,"['Marcell Vazquez-Chanlatte', 'Shromona Ghosh', 'Jyotirmoy V. Deshmukh', 'Alberto Sangiovanni-Vincentelli', 'Sanjit A. Seshia']","Cyber-physical systems of today are generating large volumes of time-series
data. As manual inspection of such data is not tractable, the need for learning
methods to help discover logical structure in the data has increased. We
propose a logic-based framework that allows domain-specific knowledge to be
embedded into formulas in a parametric logical specification over time-series
data. The key idea is to then map a time series to a surface in the parameter
space of the formula. Given this mapping, we identify the Hausdorff distance
between boundaries as a natural distance metric between two time-series data
under the lens of the parametric specification. This enables embedding
non-trivial domain-specific knowledge into the distance metric and then using
off-the-shelf machine learning tools to label the data. After labeling the
data, we demonstrate how to extract a logical specification for each label.
Finally, we showcase our technique on real world traffic data to learn
classifiers/monitors for slow-downs and traffic jams.",http://arxiv.org/pdf/1802.08924v2,cs.LG
2018-02-22 18:56:27+00:00,Structured low-rank matrix completion for forecasting in time series analysis,"['Jonathan Gillard', 'Konstantin Usevich']","In this paper we consider the low-rank matrix completion problem with
specific application to forecasting in time series analysis. Briefly, the
low-rank matrix completion problem is the problem of imputing missing values of
a matrix under a rank constraint. We consider a matrix completion problem for
Hankel matrices and a convex relaxation based on the nuclear norm. Based on new
theoretical results and a number of numerical and real examples, we investigate
the cases when the proposed approach can work. Our results highlight the
importance of choosing a proper weighting scheme for the known observations.",http://arxiv.org/pdf/1802.08242v1,stat.ME
2018-02-21 14:07:36+00:00,Emulating dynamic non-linear simulators using Gaussian processes,"['Hossein Mohammadi', 'Peter Challenor', 'Marc Goodfellow']","The dynamic emulation of non-linear deterministic computer codes where the
output is a time series, possibly multivariate, is examined. Such computer
models simulate the evolution of some real-world phenomenon over time, for
example models of the climate or the functioning of the human brain. The models
we are interested in are highly non-linear and exhibit tipping points,
bifurcations and chaotic behaviour. However, each simulation run could be too
time-consuming to perform analyses that require many runs, including
quantifying the variation in model output with respect to changes in the
inputs. Therefore, Gaussian process emulators are used to approximate the
output of the code. To do this, the flow map of the system under study is
emulated over a short time period. Then, it is used in an iterative way to
predict the whole time series. A number of ways are proposed to take into
account the uncertainty of inputs to the emulators, after fixed initial
conditions, and the correlation between them through the time series. The
methodology is illustrated with two examples: the highly non-linear dynamical
systems described by the Lorenz and Van der Pol equations. In both cases, the
predictive performance is relatively high and the measure of uncertainty
provided by the method reflects the extent of predictability in each system.",http://arxiv.org/pdf/1802.07575v4,stat.ML
2018-02-17 21:43:28+00:00,Exact and Robust Conformal Inference Methods for Predictive Machine Learning With Dependent Data,"['Victor Chernozhukov', 'Kaspar Wuthrich', 'Yinchu Zhu']","We extend conformal inference to general settings that allow for time series
data. Our proposal is developed as a randomization method and accounts for
potential serial dependence by including block structures in the permutation
scheme. As a result, the proposed method retains the exact, model-free validity
when the data are i.i.d. or more generally exchangeable, similar to usual
conformal inference methods. When exchangeability fails, as is the case for
common time series data, the proposed approach is approximately valid under
weak assumptions on the conformity score.",http://arxiv.org/pdf/1802.06300v3,stat.ML
2018-02-16 19:30:19+00:00,Mining Sub-Interval Relationships In Time Series Data,"['Saurabh Agrawal', 'Saurabh Verma', 'Gowtham Atluri', 'Anuj Karpatne', 'Stefan Liess', 'Angus Macdonald III', 'Snigdhansu Chatterjee', 'Vipin Kumar']","Time-series data is being increasingly collected and stud- ied in several
areas such as neuroscience, climate science, transportation, and social media.
Discovery of complex patterns of relationships between individual time-series,
using data-driven approaches can improve our understanding of real-world
systems. While traditional approaches typically study relationships between two
entire time series, many interesting relationships in real-world applications
exist in small sub-intervals of time while remaining absent or feeble during
other sub-intervals. In this paper, we define the notion of a sub-interval
relationship (SIR) to capture inter- actions between two time series that are
prominent only in certain sub-intervals of time. We propose a novel and
efficient approach to find most interesting SIR in a pair of time series. We
evaluate our proposed approach on two real-world datasets from climate science
and neuroscience domain and demonstrated the scalability and computational
efficiency of our proposed approach. We further evaluated our discovered SIRs
based on a randomization based procedure. Our results indicated the existence
of several such relationships that are statistically significant, some of which
were also found to have physical interpretation.",http://arxiv.org/pdf/1802.06095v1,stat.ML
